,name,brand,model,type,source_url,origin,km_driven,external_color,seats,fuels,transmission,price,year
109,Hyundai i10 sedan tự động 2021 màu trắng đi chuẩn 31 ngàn km,Hyundai,i10,sedan,https://xetot.com/ho-chi-minh/ban-xe/hyundai-i10-sedan-tu-dong-2021-mau-trang-di-chuan-31-ngan-km/13030,imported,31000,Trắng,5,gasoline,automatic,368000000,2021
110,Bán Ford Ranger XLS 22AT 2017,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/ban-ford-ranger-xls-22at-2017/12821,imported,68000,Bạc,5,diesel,automatic,528000000,2017
111,Toyota Hiace 16 chỗ đời 2016 xe nhập,Toyota,Hiace,van,https://xetot.com/ha-noi/ban-xe/toyota-hiace-16-cho-doi-2016-xe-nhap/13018,imported,80000,Bạc,16,gasoline,manual,530000000,2016
112,Toyota Fortuner 2016 số tự động,Toyota,Fortuner,suv,https://xetot.com/ha-noi/ban-xe/toyota-fortuner-2016-so-tu-dong/13011,imported,80000,Đen,7,gasoline,automatic,580000000,2016
113,Volkswagen TERAMONT SUV 7 CHỖ NHẬP MỸ GIÁ TỐT,Volkswagen,Teramont,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-teramont-suv-7-cho-nha-p-my-gia-to-t/13028,imported,123,Đen,7,gasoline,automatic,2499000000,2022
114,Volkswagen Tiguan Facelift Tặng Quà Hấp Dẫn,Volkswagen,Tiguan,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-tiguan-facelift-tang-qua-hap-dan/13027,imported,0,Đen,7,gasoline,automatic,1999000000,2022
115,Toyota Innova 2018 số sàn,Toyota,Innova,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-innova-2018-so-san/12840,imported,85000,Bạc,8,gasoline,manual,482000000,2018
116,Tiguan FaceLift ưu đãi lên đến 200 triệu đồng,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/tiguan-facelift-uu-dai-len-den-200-trieu-dong/13026,imported,0,Đen,7,gasoline,automatic,1999000000,2023
117,Toyota Vios G đời 2014 số tự động,Toyota,Vios,sedan,https://xetot.com/ha-noi/ban-xe/toyota-vios-g-doi-2014-so-tu-dong/13025,imported,80000,Vàng,5,gasoline,automatic,370000000,2014
118,Cần bán I10 AT 2020 đi 27000km,Hyundai,i10,hatchback,https://xetot.com/vinh-phuc/ban-xe/can-ban-i10-at-2020-di-27000km/13023,imported,27000,Đỏ,5,gasoline,automatic,355000000,2020
119,Mazda CX5 đời 2016 Xăng 20 biển 73252 xe đẹp màu đỏ đi 72300Km,Mazda,CX-5,suv,https://xetot.com/ho-chi-minh/ban-xe/mazda-cx5-doi-2016-xang-20-bien-73252-xe-dep-mau-do-di-72300km/13022,imported,72300,Đỏ,5,gasoline,automatic,499000000,2016
120,Bán Mazda 3 20AT 2016,Mazda,3,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-mazda-3-20at-2016/12291,imported,60000,Đen,5,gasoline,automatic,468000000,2016
121,Bán Volkswagen TCross xanh dương cực đẹp mới về xe nhập khẩu,Volkswagen,T-Cross,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-volkswagen-tcross-xanh-duong-cuc-dep-moi-ve-xe-nhap-khau/13020,imported,0,Xanh dương,5,gasoline,automatic,1299000000,2022
122,Chính Chủ Cần Bán Xe Kia K3 2016 Hà Nội,Kia,K3,sedan,https://xetot.com/ha-noi/ban-xe/chinh-chu-can-ban-xe-kia-k3-2016-ha-noi/13017,imported,68000,Đỏ,5,gasoline,automatic,330000000,2016
123,Bán Volkswagen Touareg Luxury 2023 Giá Ưu Đãi tháng 06 2023,Volkswagen,Touareg,suv,https://xetot.com/ha-noi/ban-xe/ban-volkswagen-touareg-luxury-2023-gia-uu-dai-thang-06-2023/13016,imported,0,Đen,5,gasoline,automatic,3499000000,2023
124,Volkswagen Tiguan Luxury S Xe Đức Nhập Khẩu Giá Tốt,Volkswagen,Tiguan,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-tiguan-luxury-s-xe-du-c-nha-p-kha-u-gia-to-t/13015,imported,123,Trắng,7,gasoline,automatic,1929000000,2021
125,Chính chủ bán xe Chevrolet Traiblazer 7 chỗ sx 2018,Chevrolet,Trailblazer,suv,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-xe-chevrolet-traiblazer-7-cho-sx-2018/13014,imported,51000,Đen,7,diesel,automatic,640000000,2018
126,Ford Everest 2019,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/ford-everest-2019/12375,imported,50000,Khác,7,diesel,automatic,876000000,2019
127,Bentley Continental 2 cửa thể thao 88686 Đẳng cấp,Bentley,Continental,coupe,https://xetot.com/ho-chi-minh/ban-xe/bentley-continental-2-cua-the-thao-88686-dang-cap/12442,imported,79000,Cam,4,gasoline,automatic,2888000000,2008
128,BMW X5 2015 xDrive35i Nhập Mỹ 7 chổ xe 1 chủ TrắngKem,BMW,X5,suv,https://xetot.com/ho-chi-minh/ban-xe/bmw-x5-2015-xdrive35i-nhap-my-7-cho-xe-1-chu-trangkem/12977,imported,55000,Trắng,7,gasoline,automatic,139000000,2015
129,Bán Honda City TOP 15AT 2020,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-honda-city-top-15at-2020/12825,imported,63000,Đen,5,gasoline,automatic,488000000,2020
130,mercedes GL 450 ĐẸP MÁY ÊM GIÁ TỐT,Mercedes,Khác,suv,https://xetot.com/ho-chi-minh/ban-xe/mercedes-gl-450-dep-may-em-gia-tot/12236,imported,88000,Đen,7,gasoline,automatic,465000000,2007
131,Toyota Innova 2018 số sàn,Toyota,Innova,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-innova-2018-so-san/12839,imported,85000,Bạc,8,gasoline,manual,482000000,2018
132,Kia K3 2015 xe đẹp giá tốt,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-2015-xe-dep-gia-tot/12326,imported,75000,Nâu,4,gasoline,manual,339000000,2015
133,Volkswagen tiguan xe chính chủ,Volkswagen,Tiguan,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-tiguan-xe-chinh-chu/12460,imported,30000,Trắng,7,gasoline,automatic,1350000000,2019
134,cần bán xe tải van biển hà nội ít đi,Toyota,Hiace,van,https://xetot.com/hai-duong/ban-xe/can-ban-xe-tai-van-bien-ha-noi-it-di/13008,imported,444490,Khác,4,diesel,manual,220000000,2008
135,Teramont 2023 xanh Petro nội thất nâu giá KM cực sốc miễn thuế trước bạ 100 HCM,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/teramont-2023-xanh-petro-noi-that-nau-gia-km-cuc-soc-mien-thue-truoc-ba-100-hcm/13007,imported,0,Khác,7,gasoline,automatic,2499000000,2022
136,Volkswagen Tiguan 2023 facelift cực đẹp giá tốt,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-tiguan-2023-facelift-cuc-dep-gia-tot/13005,imported,0,Trắng,7,gasoline,automatic,2049000000,2022
137,Mazda 2 sedan 2019 Luxury màu đỏ bản nhập thái odo 17000,Mazda,2,sedan,https://xetot.com/ho-chi-minh/ban-xe/mazda-2-sedan-2019-luxury-mau-do-ban-nhap-thai-odo-17000/13004,imported,17000,Đỏ,5,gasoline,automatic,415000000,2019
138,Volkswagen Touareg 2023 mới giảm giá miễn thuế trước bạ,Volkswagen,Touareg,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-touareg-2023-moi-giam-gia-mien-thue-truoc-ba/13003,imported,0,Trắng,5,gasoline,automatic,3499000000,2023
139,Volkswagen Tiguan Luxury S XE ĐỨC GIÁ TỐT,Volkswagen,Tiguan,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-tiguan-luxury-s-xe-du-c-gia-to-t/13002,imported,123,Trắng,7,gasoline,automatic,1929000000,2021
140,Bán Tcross nhập khẩu miễn thuế trước bạ ưu đãi cực khủng tháng 6 2023,Volkswagen,T-Cross,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-tcross-nhap-khau-mien-thue-truoc-ba-uu-dai-cuc-khung-thang-6-2023/13001,imported,0,Khác,5,gasoline,automatic,1299000000,2022
141,Bán Tiguan S LXURY 2023 giá ưu đãi miễn thuế trước bạ HCM,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-tiguan-s-lxury-2023-gia-uu-dai-mien-thue-truoc-ba-hcm/13000,imported,0,Khác,7,gasoline,automatic,1929000000,2022
142,Chính chủ bán xe KIA Cerato 2019,Kia,Cerato,sedan,https://xetot.com/hai-phong/ban-xe/chinh-chu-ban-xe-kia-cerato-2019/12999,imported,35000,Đỏ,5,gasoline,automatic,520000000,2019
143,Suzuki XL7 2022 Giá Tốt Nhất Ưu Đãi Tốt Nhất,Suzuki,XL7,van,https://xetot.com/ho-chi-minh/ban-xe/suzuki-xl7-2022-gia-tot-nhat-uu-dai-tot-nhat/12900,imported,0,Khác,7,gasoline,automatic,650000000,2022
144,MG MG5 Lux Sale Sập Sàn Lăn Bánh 590tr,MG,MG5,sedan,https://xetot.com/ho-chi-minh/ban-xe/mg-mg5-lux-sale-sap-san-lan-banh-590tr/12894,imported,0,Khác,5,gasoline,automatic,590000000,2022
145,Chính chủ cần bán xe Vinfast Lux A 2020,Vinfast,Lux A 2.0,sedan,https://xetot.com/ha-noi/ban-xe/chinh-chu-can-ban-xe-vinfast-lux-a-2020/12998,imported,20000,Xám,5,gasoline,automatic,650000000,2020
146,Suzuki Ertiga Hybrid Chỉ 120 triệu nhận xe Gói Ưu Đãi Khủng Xả Lô Xe Giá Rẻ,Suzuki,Ertiga,suv,https://xetot.com/binh-phuoc/ban-xe/suzuki-ertiga-hybrid-chi-120-trieu-nhan-xe-goi-uu-dai-khung-xa-lo-xe-gia-re/12996,imported,0,Trắng,7,hybrid,manual,120000000,2022
147,Suzuki Ertiga Hybrid Chỉ 120 triệu nhận xe Gói Ưu Đãi Khủng Xả Lô Xe Giá Rẻ,Suzuki,Ertiga,suv,https://xetot.com/binh-phuoc/ban-xe/suzuki-ertiga-hybrid-chi-120-trieu-nhan-xe-goi-uu-dai-khung-xa-lo-xe-gia-re/12995,imported,0,Trắng,7,hybrid,manual,120000000,2022
148,Bán Hyundai Kona Đặc biệt 20AT 2018,Hyundai,Kona,hatchback,https://xetot.com/ho-chi-minh/ban-xe/ban-hyundai-kona-dac-biet-20at-2018/12822,imported,37000,Đen,5,gasoline,automatic,538000000,2018
149,Hyundai Tucson Đặc biệt 20AT 2020,Hyundai,Tucson,suv,https://xetot.com/ho-chi-minh/ban-xe/hyundai-tucson-dac-biet-20at-2020/12290,imported,23000,Đỏ,5,gasoline,automatic,768000000,2020
150,Volkswagen Polo Hatchback Giảm Giá Tốt,Volkswagen,Polo,hatchback,https://xetot.com/quang-ninh/ban-xe/volkswagen-polo-hatchback-gia-m-gia-to-t/12993,imported,123,Trắng,5,gasoline,automatic,625000000,2021
151,Lexus RX 350 2016 Nhập Mỹ màu đen đẳng cấp,Lexus,RX,suv,https://xetot.com/ho-chi-minh/ban-xe/lexus-rx-350-2016-nhap-my-mau-den-dang-cap/12268,imported,26000,Đen,5,gasoline,automatic,2750000000,2016
152,Mercedes E200 màu đen sản xuất 2019,Mercedes,E Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-e200-mau-den-san-xuat-2019/12267,imported,50000,Đen,5,gasoline,automatic,1500000000,2019
153,Kia Sorento sx2021 máy Dầu 4x4 Signature 6 chổ,Kia,Sorento,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sorento-sx2021-may-dau-4x4-signature-6-cho/12208,imported,35000,Đen,6,diesel,automatic,1100000000,2021
154,Toyota Innova Venturer màu đỏ máy xăng 2019 xe gia đình đi ít,Toyota,Innova,van,https://xetot.com/binh-duong/ban-xe/toyota-innova-venturer-mau-do-may-xang-2019-xe-gia-dinh-di-it/12992,imported,58000,Đỏ,8,gasoline,automatic,615000000,2019
155,Tiguan Luxury ưu đãi tiền mặt lên đến 200 triệu đồng,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/tiguan-luxury-uu-dai-tien-mat-len-den-200-trieu-dong/12991,imported,0,Xanh lá,7,gasoline,automatic,1929000000,2022
156,Cần Bán Kia Morning Số Sàn Đời 2018 Màu Trắng,Kia,Morning,hatchback,https://xetot.com/binh-duong/ban-xe/can-ban-kia-morning-so-san-doi-2018-mau-trang/12989,imported,43620,Trắng,5,gasoline,manual,280000000,2018
157,Suzuki Xl7 2022 Giá Rẻ Sâu Chỉ 110 triệu có xe Hổ trợ vay cao không phát sinh chi phí,Suzuki,XL7,suv,https://xetot.com/ba-ria---vung-tau/ban-xe/suzuki-xl7-2022-gia-re-sau-chi-110-trieu-co-xe-ho-tro-vay-cao-khong-phat-sinh-chi-phi/12987,imported,0,Cam,7,gasoline,automatic,110000000,2022
158,Xpander mt trắng giao ngay,Mitsubishi,Xpander,van,https://xetot.com/binh-dinh/ban-xe/xpander-mt-trang-giao-ngay/1749,imported,0,Trắng,7,gasoline,manual,555000000,2021
159,Mitsubishi Attrage 2023 màu trắng nhập khẩu Thái Lan,Mitsubishi,Attrage,sedan,https://xetot.com/binh-dinh/ban-xe/mitsubishi-attrage-2023-mau-trang-nhap-khau-thai-lan/12986,imported,0,Trắng,5,gasoline,manual,380000000,2023
160,Volkswagen Tiguan nhập khẩu giá cạnh tranh Tặng toàn bộ phí trước bạ,Volkswagen,Tiguan,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-tiguan-nhap-khau-gia-canh-tranh-tang-toan-bo-phi-truoc-ba/12982,imported,5,Đỏ,7,gasoline,automatic,1929000000,2022
161,Volkswagen Polo Hatchback Đỏ Giá Tốt,Volkswagen,Polo,hatchback,https://xetot.com/quang-ninh/ban-xe/volkswagen-polo-hatchback-do-gia-to-t/12981,imported,1234,Đỏ,5,gasoline,automatic,625000000,2021
162,Lexus LX 2010 màu đen nội thất kem mới nhất vn,Lexus,LX,suv,https://xetot.com/ho-chi-minh/ban-xe/lexus-lx-2010-mau-den-noi-that-kem-moi-nhat-vn/12273,imported,78000,Đen,7,gasoline,automatic,1990000000,2010
163,Hyundai Kona 2018 ATH xanh Coban,Hyundai,Kona,suv,https://xetot.com/ha-noi/ban-xe/hyundai-kona-2018-ath-xanh-coban/12975,imported,60000,Xanh dương,5,gasoline,automatic,515000000,2018
164,Volkswagen TCross 2022 5 chỗ giá cực tốt tháng này sẵn giao ngay HCM,Volkswagen,T-Cross,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-tcross-2022-5-cho-gia-cuc-tot-thang-nay-san-giao-ngay-hcm/12974,imported,0,Vàng,5,gasoline,automatic,1099000000,2022
165,Volkswagen Touareg SUV 5 chỗ cực sang trọng sẵn xe giao ngay HCM,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-touareg-suv-5-cho-cuc-sang-trong-san-xe-giao-ngay-hcm/12973,imported,0,Xám,7,gasoline,automatic,3499000000,2023
166,Volkswagen Teramont SUV 7 chỗ,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-teramont-suv-7-cho/12972,imported,0,Đen,7,gasoline,automatic,2499000000,2023
167,Mercedes GLC250 2017,Mercedes,GLC,suv,https://xetot.com/ho-chi-minh/ban-xe/mercedes-glc250-2017/12456,imported,36000,Đen,5,gasoline,automatic,1368000000,2017
168,Vinfast Fadil kbkjblknlknlknl kbklnlnmlml knnlmlmlml bkjbkjbkjblbjbljb,Vinfast,Fadil,suv,https://xetot.com/an-giang/ban-xe/vinfast-fadil-kbkjblknlknlknl-kbklnlnmlml-knnlmlmlml-bkjbkjbkjblbjbljb/12961,imported,7777,Xanh dương,8,electric,manual,779000000,2022
169,Volkswagen Touareg 2023 Khuyến mãi tiền mặt lên tới 300tr,Volkswagen,Touareg,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-touareg-2023-khuyen-mai-tien-mat-len-toi-300tr/12960,imported,0,Đỏ,5,gasoline,automatic,3499000000,2023
170,Volkswagen Tiguan FaceLift giảm giá lên đến 200 triệu đồng,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-tiguan-facelift-giam-gia-len-den-200-trieu-dong/12957,imported,0,Đỏ,7,gasoline,automatic,1999000000,2023
171,Volkswagen Tiguan Facelift 2023 Khuyến Mãi Lên tới 300tr tiền mặt,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-tiguan-facelift-2023-khuyen-mai-len-toi-300tr-tien-mat/12956,imported,0,Đỏ,7,gasoline,automatic,1999000000,2023
172,Volkswagen tiguan 2023 xe nhâp khẩu đức ưu đãi khuyến mãi lên tới 300tr tiền mặt,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-tiguan-2023-xe-nhap-khau-duc-uu-dai-khuyen-mai-len-toi-300tr-tien-mat/12929,imported,0,Đen,7,gasoline,automatic,1999000000,2023
173,Volkswagen Xe Nhập Khẩu KHuyến Mãi lên tới 350tr,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-xe-nhap-khau-khuyen-mai-len-toi-350tr/12955,imported,0,Đỏ,7,gasoline,automatic,2499000000,2022
174,Chính chủ bán xe Fortuner 2019,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-xe-fortuner-2019/12951,imported,29000,Bạc,7,gasoline,automatic,860000000,2019
175,Suzuki super carry truck 2022 với hai màu chủ đạo trắng và xanh,Suzuki,Khác,van,https://xetot.com/ha-noi/ban-xe/suzuki-super-carry-truck-2022-voi-hai-mau-chu-dao-trang-va-xanh/12950,imported,0,Trắng,2,gasoline,manual,249000000,2022
176,Volkswagen Tiguan Khuyến Mại Khủng,Volkswagen,Tiguan,suv,https://xetot.com/quang-ninh/ban-xe/volkswagen-tiguan-khuyen-mai-khung/12604,imported,0,Trắng,7,gasoline,automatic,1699000000,2021
177,Mazda BT50 máy dầu số tự động,Mazda,BT-50,pickup,https://xetot.com/ho-chi-minh/ban-xe/mazda-bt50-may-dau-so-tu-dong/12357,imported,65000,Đỏ,5,diesel,automatic,435000000,2016
178,Toyota Camry 20Q 2023 Đen Huyền Bí Xe Sẵn Giao Ngay Kèm Ctkm Khủng,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/toyota-camry-20q-2023-den-huyen-bi-xe-san-giao-ngay-kem-ctkm-khung/12091,imported,0,Đen,5,gasoline,automatic,1220000000,2023
179,Toyota Vios 2023 Giảm 50 Lptb Kèm Ưu Đãi Tháng 62023,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/toyota-vios-2023-giam-50-lptb-kem-uu-dai-thang-62023/12949,imported,0,Trắng,5,gasoline,automatic,592000000,2023
180,Volkswagen Teramont 2023 giảm tiền mặt lên đến 200 triệu đồng,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/volkswagen-teramont-2023-giam-tien-mat-len-den-200-trieu-dong/12948,imported,0,Đen,7,gasoline,automatic,2499000000,2023
181,Touareg Luxury Khuyễn mãi lên đến 200 triệu đồng,Volkswagen,Touareg,suv,https://xetot.com/ho-chi-minh/ban-xe/touareg-luxury-khuyen-mai-len-den-200-trieu-dong/12947,imported,0,Bạc,5,gasoline,automatic,3499000000,2023
182,Mercedes S450 Nhập Khẩu 2022 Siêu Lướt,Mercedes,S Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-s450-nhap-khau-2022-sieu-luot/12944,imported,1000,Khác,5,gasoline,automatic,5159,2022
183,Mercedes C Class 2022 Đi 50km Như Mới,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-c-class-2022-di-50km-nhu-moi/12934,imported,50,Đen,5,gasoline,automatic,1539000000,2022
184,Mercedes GLC 2022 Siêu Lướt Đi Đúng 57 Cây Số,Mercedes,GLC,suv,https://xetot.com/ho-chi-minh/ban-xe/mercedes-glc-2022-sieu-luot-di-dung-57-cay-so/12920,imported,57,Trắng,5,gasoline,automatic,1699000000,2022
185,Mercedes E180 2022 Màu Đỏ Siêu Lướt Lợi Ngay 300 Triệu,Mercedes,E Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-e180-2022-mau-do-sieu-luot-loi-ngay-300-trieu/12943,imported,4400,Đỏ,5,gasoline,automatic,1859000,2022
186,Suzuki Xl7 Giá Giảm Sâu Hổ trợ trước bạ Chỉ 110 triệu lấy xe kèm PK Khủng,Suzuki,XL7,suv,https://xetot.com/an-giang/ban-xe/suzuki-xl7-gia-giam-sau-ho-tro-truoc-ba-chi-110-trieu-lay-xe-kem-pk-khung/12942,imported,0,Trắng,7,gasoline,automatic,110,2022
187,Suzuki Xl7 Giá Giảm Sâu Hổ trợ trước bạ Chỉ 110 triệu lấy xe kèm PK Khủng,Suzuki,XL7,suv,https://xetot.com/an-giang/ban-xe/suzuki-xl7-gia-giam-sau-ho-tro-truoc-ba-chi-110-trieu-lay-xe-kem-pk-khung/12941,imported,0,Trắng,7,gasoline,automatic,110,2022
188,Tiguan Elegance 2023 giá hấp dẫn khuyến mãi lên đến 200 triệu,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/tiguan-elegance-2023-gia-hap-dan-khuyen-mai-len-den-200-trieu/12938,imported,0,Trắng,7,gasoline,automatic,1699000000,2023
189,Kia Sonet gầm cao 5 chỗ trong tuần này giá chỉ từ 587 TRIỆU,Kia,Sonet,sedan,https://xetot.com/khanh-hoa/ban-xe/kia-sonet-gam-cao-5-cho-trong-tuan-nay-gia-chi-tu-587-trieu/12937,imported,0,Đỏ,5,gasoline,manual,587000000,2023
190,Chính chủ cần bán xe innova 2015 ở Long Hưng Long Chánh Gò Công Tiền Giang,Toyota,Innova,suv,https://xetot.com/tien-giang/ban-xe/chinh-chu-can-ban-xe-innova-2015-o-long-hung-long-chanh-go-cong-tien-giang/12935,imported,122000,Khác,8,gasoline,manual,360000000,2015
191,Cần Bán Xe Fortuner 2009 Số Sàn Máy Dầu,Toyota,Fortuner,sedan,https://xetot.com/vinh-long/ban-xe/can-ban-xe-fortuner-2009-so-san-may-dau/12933,imported,6789,Bạc,8,diesel,manual,420000000,2009
192,Bán Volkswagen TERAMONT Đỏ Volkswagen 2023 nhập Mỹ mới ưu đãi khủng t62023,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-volkswagen-teramont-do-volkswagen-2023-nhap-my-moi-uu-dai-khung-t62023/12932,imported,0,Đỏ,7,gasoline,automatic,2499000000,2022
193,Bán xe Teramont Đỏ 2023 mới nhập Mỹ ưu đãi 300tr đồng,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-teramont-do-2023-moi-nhap-my-uu-dai-300tr-dong/12931,imported,0,Đỏ,7,gasoline,automatic,2499000000,2022
194,Tiguan Volkswagen Trắng mới 2023 LuxuryS ưu đãi lên đến 300tr T62023,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/tiguan-volkswagen-trang-moi-2023-luxurys-uu-dai-len-den-300tr-t62023/12930,imported,0,Trắng,7,gasoline,automatic,1929000000,2022
195,Ford Ranger xe sẵn giao ngay tặng ngay phụ kiện chính hãng,Ford,Ranger,pickup,https://xetot.com/binh-duong/ban-xe/ford-ranger-xe-san-giao-ngay-tang-ngay-phu-kien-chinh-hang/11572,imported,0,Trắng,5,diesel,automatic,688,2023
196,Ford Explorer Xe sẵn giao ngay,Ford,Explorer,suv,https://xetot.com/binh-duong/ban-xe/ford-explorer-xe-san-giao-ngay/11240,imported,0,Trắng,7,gasoline,automatic,2399000000,2023
197,Hyundai Accent 2022 bản đăc biệt od 6200 km xe bao test,Hyundai,Accent,sedan,https://xetot.com/ho-chi-minh/ban-xe/hyundai-accent-2022-ban-dac-biet-od-6200-km-xe-bao-test/12928,imported,6200,Đỏ,5,gasoline,automatic,505000000,2022
198,Ford Focus 2018 trend còn mới cứng,Ford,Focus,sedan,https://xetot.com/ho-chi-minh/ban-xe/ford-focus-2018-trend-con-moi-cung/12927,imported,70000,Trắng,4,gasoline,automatic,420000000,2018
199,Nissan Micra 2005 1500cc hàng cực độc,Nissan,Khác,hatchback,https://xetot.com/ho-chi-minh/ban-xe/nissan-micra-2005-1500cc-hang-cuc-doc/12407,imported,200000,Xanh dương,5,gasoline,manual,180000000,2005
200,Nissan Navara 2017 VL 2 cầu số tự động 78 vạn,Nissan,Navara,pickup,https://xetot.com/ho-chi-minh/ban-xe/nissan-navara-2017-vl-2-cau-so-tu-dong-78-van/12406,imported,78000,Cam,5,diesel,automatic,530000000,2017
201,Xe Đang Cần Bán Tại Salon Ôtô Thành Trân,Toyota,Vios,sedan,https://xetot.com/vinh-long/ban-xe/xe-dang-can-ban-tai-salon-oto-thanh-tran/12919,imported,7899,Trắng,2,diesel,manual,100000000,2024
202,Touareg Luxury Đỏ Rượu Vang 2023,Volkswagen,Touareg,suv,https://xetot.com/ho-chi-minh/ban-xe/touareg-luxury-do-ruou-vang-2023/12918,imported,0,Đỏ,5,gasoline,automatic,3499000000,2023
